observed_utc,gw,source,team_abbr,opponent_abbr,status,formation,row,slot,player,short,kickoff_text
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MUN,FUL,confirmed,,5,11,Matheus Cunha,,Sunday 20 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 09:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 14:00
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,1,1,Gianluigi Donnarumma,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,2,Matheus Nunes,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,3,Marc Guehi,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,4,Ruben Dias,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,5,Josko Gvardiol,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,3,6,Elliot Anderson,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,7,Phil Foden,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,8,Rayan Cherki,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,9,Enzo Fernandez,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,10,Antoine Semenyo,,Sunday 13 September 10:30
2026-09-20T18:55:05.649952+00:00,6,sportsgambler,MCI,MUN,confirmed,,5,11,Erling Haaland,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,1,1,Gianluigi Donnarumma,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,2,Matheus Nunes,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,3,Ruben Dias,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,4,Marc Guehi,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,5,Josko Gvardiol,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,3,6,Enzo Fernandez,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,3,7,Elliot Anderson,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,8,Iliman Ndiaye,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,9,Rayan Cherki,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,10,Antoine Semenyo,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MCI,SUN,confirmed,,5,11,Erling Haaland,,Sunday 20 September 08:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 09:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 14:00
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,1,1,Senne Lammens,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,2,Diogo Dalot,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,3,Harry Maguire,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,4,Lisandro Martinez,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,5,Patrick Dorgu,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,3,6,Youri Tielemans,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,3,7,Kobbie Mainoo,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,4,8,Bryan Mbeumo,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,4,9,Bruno Fernandes,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,4,10,Marcus Rashford,,Sunday 13 September 10:30
2026-09-21T00:19:41.943316+00:00,6,sportsgambler,MUN,MCI,confirmed,,5,11,Matheus Cunha,,Sunday 13 September 10:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,1,1,Senne Lammens,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,2,Diogo Dalot,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,3,Harry Maguire,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,4,Lisandro Martinez,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,5,Luke Shaw,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,3,6,Youri Tielemans,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,3,7,Kobbie Mainoo,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,8,Bryan Mbeumo,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,9,Bruno Fernandes,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,10,Marcus Rashford,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MUN,FUL,confirmed,,5,11,Matheus Cunha,,Sunday 20 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 07:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 12:00
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,1,1,Gianluigi Donnarumma,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,2,Matheus Nunes,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,3,Marc Guehi,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,4,Ruben Dias,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,2,5,Josko Gvardiol,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,3,6,Elliot Anderson,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,7,Phil Foden,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,8,Rayan Cherki,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,9,Enzo Fernandez,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,4,10,Antoine Semenyo,,Sunday 13 September 08:30
2026-09-21T10:05:20.876126+00:00,6,sportsgambler,MCI,MUN,confirmed,,5,11,Erling Haaland,,Sunday 13 September 08:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,1,1,Gianluigi Donnarumma,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,2,Matheus Nunes,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,3,Ruben Dias,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,4,Marc Guehi,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,2,5,Josko Gvardiol,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,3,6,Enzo Fernandez,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,3,7,Elliot Anderson,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,8,Iliman Ndiaye,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,9,Rayan Cherki,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,4,10,Antoine Semenyo,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MCI,SUN,confirmed,,5,11,Erling Haaland,,Sunday 20 September 09:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 10:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,6,Lewis Miley,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,3,7,Nico Gonzalez,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,8,Jacob Murphy,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,9,M. Fernandez-Pardo,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,4,10,Harvey Barnes,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,NEW,LEE,confirmed,,5,11,Yoane Wissa,,Monday 14 September 15:00
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,1,1,Senne Lammens,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,2,Diogo Dalot,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,3,Harry Maguire,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,4,Lisandro Martinez,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,2,5,Patrick Dorgu,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,3,6,Youri Tielemans,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,3,7,Kobbie Mainoo,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,4,8,Bryan Mbeumo,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,4,9,Bruno Fernandes,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,4,10,Marcus Rashford,,Sunday 13 September 11:30
2026-09-21T16:31:22.029538+00:00,6,sportsgambler,MUN,MCI,confirmed,,5,11,Matheus Cunha,,Sunday 13 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,1,1,Senne Lammens,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,2,Diogo Dalot,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,3,Harry Maguire,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,4,Lisandro Martinez,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,2,5,Luke Shaw,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,3,6,Youri Tielemans,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,3,7,Kobbie Mainoo,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,8,Bryan Mbeumo,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,9,Bruno Fernandes,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,4,10,Marcus Rashford,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,MUN,FUL,confirmed,,5,11,Matheus Cunha,,Sunday 20 September 11:30
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,1,1,Lukas Hornicek,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,2,Lewis Miley,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,3,Malick Thiaw,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,4,Sven Botman,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,2,5,Lewis Hall,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,3,6,Sean Steur,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,7,Jacob Murphy,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,8,Yoane Wissa,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,9,Joseph Willock,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,4,10,Harvey Barnes,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,HUL,confirmed,,5,11,M. Fernandez-Pardo,,Saturday 19 September 10:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,LEE,confirmed,,1,1,Lukas Hornicek,,Monday 14 September 15:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,2,Amar Dedic,,Monday 14 September 15:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,3,Malick Thiaw,,Monday 14 September 15:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,4,Sven Botman,,Monday 14 September 15:00
2026-09-22T00:56:52.011889+00:00,6,sportsgambler,NEW,LEE,confirmed,,2,5,Lewis Hall,,Monday 14 September 15:00
